r,t,y,AnnualFixedOperatingCost
RE1,DEMRESELCH02,2039,0.0
RE1,DEMRESELCH02,2040,0.0
RE1,DEMRESELCH02,2041,0.0
RE1,DEMRESELCH02,2042,0.0
RE1,DEMRESELCH02,2043,0.0
RE1,DEMRESELCH02,2044,0.0
RE1,DEMRESELCH02,2045,0.0
RE1,DEMRESELCH02,2046,0.0
RE1,DEMRESELCH02,2047,0.0
RE1,DEMRESELCH02,2048,0.0
RE1,DEMRESELCH02,2049,0.0
RE1,DEMRESELCH02,2050,0.0
RE1,DEMRESELCI02,2017,0.0
RE1,DEMRESELCI02,2018,0.0
RE1,DEMRESELCI02,2019,0.0
RE1,DEMRESELCI02,2020,0.0
RE1,DEMRESELCI02,2021,0.0
RE1,DEMRESELCI02,2022,0.0
RE1,DEMRESELCI02,2023,0.0
RE1,DEMRESELCI02,2024,0.0
RE1,DEMRESELCI02,2025,0.0
RE1,DEMRESELCI02,2026,0.0
RE1,DEMRESELCI02,2027,0.0
RE1,DEMRESELCI02,2028,0.0
RE1,DEMRESELCI02,2029,0.0
RE1,DEMRESELCI02,2030,0.0
RE1,DEMRESELCI02,2031,0.0
RE1,DEMRESELCI02,2032,0.0
RE1,DEMRESELCI02,2033,0.0
RE1,DEMRESELCI02,2034,0.0
RE1,DEMRESELCI02,2035,0.0
RE1,DEMRESELCI02,2036,0.0
RE1,DEMRESELCI02,2037,0.0
RE1,DEMRESELCI02,2038,0.0
RE1,DEMRESELCI02,2039,0.0
RE1,DEMRESELCI02,2040,0.0
RE1,DEMRESELCI02,2041,0.0
RE1,DEMRESELCI02,2042,0.0
RE1,DEMRESELCI02,2043,0.0
RE1,DEMRESELCI02,2044,0.0
RE1,DEMRESELCI02,2045,0.0
RE1,DEMRESELCI02,2046,0.0
RE1,DEMRESELCI02,2047,0.0
RE1,DEMRESELCI02,2048,0.0
RE1,DEMRESELCI02,2049,0.0
RE1,DEMRESELCI02,2050,0.0
RE1,DEMRESELCJ02,2017,0.0
RE1,DEMRESELCJ02,2018,0.0
RE1,DEMRESELCJ02,2019,0.0
RE1,DEMRESELCJ02,2020,0.0
RE1,DEMRESELCJ02,2021,0.0
RE1,DEMRESELCJ02,2022,0.0
RE1,DEMRESELCJ02,2023,0.0
RE1,DEMRESELCJ02,2024,0.0
RE1,DEMRESELCJ02,2025,0.0
RE1,DEMRESELCJ02,2026,0.0
RE1,DEMRESELCJ02,2027,0.0
RE1,DEMRESELCJ02,2028,0.0
RE1,DEMRESELCJ02,2029,0.0
RE1,DEMRESELCJ02,2030,0.0
RE1,DEMRESELCJ02,2031,0.0
RE1,DEMRESELCJ02,2032,0.0
RE1,DEMRESELCJ02,2033,0.0
RE1,DEMRESELCJ02,2034,0.0
RE1,DEMRESELCJ02,2035,0.0
RE1,DEMRESELCJ02,2036,0.0
RE1,DEMRESELCJ02,2037,0.0
RE1,DEMRESELCJ02,2038,0.0
RE1,DEMRESELCJ02,2039,0.0
RE1,DEMRESELCJ02,2040,0.0
RE1,DEMRESELCJ02,2041,0.0
RE1,DEMRESELCJ02,2042,0.0
RE1,DEMRESELCJ02,2043,0.0
RE1,DEMRESELCJ02,2044,0.0
RE1,DEMRESELCJ02,2045,0.0
RE1,DEMRESELCJ02,2046,0.0
RE1,DEMRESELCJ02,2047,0.0
RE1,DEMRESELCJ02,2048,0.0
RE1,DEMRESELCJ02,2049,0.0
RE1,DEMRESELCJ02,2050,0.0
RE1,DEMRESELCK02,2017,0.0
RE1,DEMRESELCK02,2018,0.0
RE1,DEMRESELCK02,2019,0.0
RE1,DEMRESELCK02,2020,0.0
RE1,DEMRESELCK02,2021,0.0
RE1,DEMRESELCK02,2022,0.0
RE1,DEMRESELCK02,2023,0.0
RE1,DEMRESELCK02,2024,0.0
RE1,DEMRESELCK02,2025,0.0
RE1,DEMRESELCK02,2026,0.0
RE1,DEMRESELCK02,2027,0.0
RE1,DEMRESELCK02,2028,0.0
RE1,DEMRESELCK02,2029,0.0
RE1,DEMRESELCK02,2030,0.0
RE1,DEMRESELCK02,2031,0.0
RE1,DEMRESELCK02,2032,0.0
RE1,DEMRESELCK02,2033,0.0
RE1,DEMRESELCK02,2034,0.0
RE1,DEMRESELCK02,2035,0.0
RE1,DEMRESELCK02,2036,0.0
RE1,DEMRESELCK02,2037,0.0
RE1,DEMRESELCK02,2038,0.0
RE1,DEMRESELCK02,2039,0.0
RE1,DEMRESELCK02,2040,0.0
RE1,DEMRESELCK02,2041,0.0
RE1,DEMRESELCK02,2042,0.0
RE1,DEMRESELCK02,2043,0.0
RE1,DEMRESELCK02,2044,0.0
RE1,DEMRESELCK02,2045,0.0
RE1,DEMRESELCK02,2046,0.0
RE1,DEMRESELCK02,2047,0.0
RE1,DEMRESELCK02,2048,0.0
RE1,DEMRESELCK02,2049,0.0
RE1,DEMRESELCK02,2050,0.0
RE1,DEMRESELCL02,2017,0.0
RE1,DEMRESELCL02,2018,0.0
RE1,DEMRESELCL02,2019,0.0
RE1,DEMRESELCL02,2020,0.0
RE1,DEMRESELCL02,2021,0.0
RE1,DEMRESELCL02,2022,0.0
RE1,DEMRESELCL02,2023,0.0
RE1,DEMRESELCL02,2024,0.0
RE1,DEMRESELCL02,2025,0.0
RE1,DEMRESELCL02,2026,0.0
RE1,DEMRESELCL02,2027,0.0
RE1,DEMRESELCL02,2028,0.0
RE1,DEMRESELCL02,2029,0.0
RE1,DEMRESELCL02,2030,0.0
RE1,DEMRESELCL02,2031,0.0
RE1,DEMRESELCL02,2032,0.0
RE1,DEMRESELCL02,2033,0.0
RE1,DEMRESELCL02,2034,0.0
RE1,DEMRESELCL02,2035,0.0
RE1,DEMRESELCL02,2036,0.0
RE1,DEMRESELCL02,2037,0.0
RE1,DEMRESELCL02,2038,0.0
RE1,DEMRESELCL02,2039,0.0
RE1,DEMRESELCL02,2040,0.0
RE1,DEMRESELCL02,2041,0.0
RE1,DEMRESELCL02,2042,0.0
RE1,DEMRESELCL02,2043,0.0
RE1,DEMRESELCL02,2044,0.0
RE1,DEMRESELCL02,2045,0.0
RE1,DEMRESELCL02,2046,0.0
RE1,DEMRESELCL02,2047,0.0
RE1,DEMRESELCL02,2048,0.0
RE1,DEMRESELCL02,2049,0.0
RE1,DEMRESELCL02,2050,0.0
RE1,DEMRESELCM02,2017,0.0
RE1,DEMRESELCM02,2018,0.0
RE1,DEMRESELCM02,2019,0.0
RE1,DEMRESELCM02,2020,0.0
RE1,DEMRESELCM02,2021,0.0
RE1,DEMRESELCM02,2022,0.0
RE1,DEMRESELCM02,2023,0.0
RE1,DEMRESELCM02,2024,0.0
RE1,DEMRESELCM02,2025,0.0
RE1,DEMRESELCM02,2026,0.0
RE1,DEMRESELCM02,2027,0.0
RE1,DEMRESELCM02,2028,0.0
RE1,DEMRESELCM02,2029,0.0
RE1,DEMRESELCM02,2030,0.0
RE1,DEMRESELCM02,2031,0.0
RE1,DEMRESELCM02,2032,0.0
RE1,DEMRESELCM02,2033,0.0
RE1,DEMRESELCM02,2034,0.0
RE1,DEMRESELCM02,2035,0.0
RE1,DEMRESELCM02,2036,0.0
RE1,DEMRESELCM02,2037,0.0
RE1,DEMRESELCM02,2038,0.0
RE1,DEMRESELCM02,2039,0.0
RE1,DEMRESELCM02,2040,0.0
RE1,DEMRESELCM02,2041,0.0
RE1,DEMRESELCM02,2042,0.0
RE1,DEMRESELCM02,2043,0.0
RE1,DEMRESELCM02,2044,0.0
RE1,DEMRESELCM02,2045,0.0
RE1,DEMRESELCM02,2046,0.0
RE1,DEMRESELCM02,2047,0.0
RE1,DEMRESELCM02,2048,0.0
RE1,DEMRESELCM02,2049,0.0
RE1,DEMRESELCM02,2050,0.0
RE1,DEMRESELCN02,2017,0.0
RE1,DEMRESELCN02,2018,0.0
RE1,DEMRESELCN02,2019,0.0
RE1,DEMRESELCN02,2020,0.0
RE1,DEMRESELCN02,2021,0.0
RE1,DEMRESELCN02,2022,0.0
RE1,DEMRESELCN02,2023,0.0
RE1,DEMRESELCN02,2024,0.0
RE1,DEMRESELCN02,2025,0.0
RE1,DEMRESELCN02,2026,0.0
RE1,DEMRESELCN02,2027,0.0
RE1,DEMRESELCN02,2028,0.0
RE1,DEMRESELCN02,2029,0.0
RE1,DEMRESELCN02,2030,0.0
RE1,DEMRESELCN02,2031,0.0
RE1,DEMRESELCN02,2032,0.0
RE1,DEMRESELCN02,2033,0.0
RE1,DEMRESELCN02,2034,0.0
RE1,DEMRESELCN02,2035,0.0
RE1,DEMRESELCN02,2036,0.0
RE1,DEMRESELCN02,2037,0.0
RE1,DEMRESELCN02,2038,0.0
RE1,DEMRESELCN02,2039,0.0
RE1,DEMRESELCN02,2040,0.0
RE1,DEMRESELCN02,2041,0.0
RE1,DEMRESELCN02,2042,0.0
RE1,DEMRESELCN02,2043,0.0
RE1,DEMRESELCN02,2044,0.0
RE1,DEMRESELCN02,2045,0.0
RE1,DEMRESELCN02,2046,0.0
RE1,DEMRESELCN02,2047,0.0
RE1,DEMRESELCN02,2048,0.0
RE1,DEMRESELCN02,2049,0.0
RE1,DEMRESELCN02,2050,0.0
RE1,DEMRESELCO02,2017,0.0
RE1,DEMRESELCO02,2018,0.0
RE1,DEMRESELCO02,2019,0.0
RE1,DEMRESELCO02,2020,0.0
RE1,DEMRESELCO02,2021,0.0
RE1,DEMRESELCO02,2022,0.0
RE1,DEMRESELCO02,2023,0.0
RE1,DEMRESELCO02,2024,0.0
RE1,DEMRESELCO02,2025,0.0
RE1,DEMRESELCO02,2026,0.0
RE1,DEMRESELCO02,2027,0.0
RE1,DEMRESELCO02,2028,0.0
RE1,DEMRESELCO02,2029,0.0
RE1,DEMRESELCO02,2030,0.0
RE1,DEMRESELCO02,2031,0.0
RE1,DEMRESELCO02,2032,0.0
RE1,DEMRESELCO02,2033,0.0
RE1,DEMRESELCO02,2034,0.0
RE1,DEMRESELCO02,2035,0.0
RE1,DEMRESELCO02,2036,0.0
RE1,DEMRESELCO02,2037,0.0
RE1,DEMRESELCO02,2038,0.0
RE1,DEMRESELCO02,2039,0.0
RE1,DEMRESELCO02,2040,0.0
RE1,DEMRESELCO02,2041,0.0
RE1,DEMRESELCO02,2042,0.0
RE1,DEMRESELCO02,2043,0.0
RE1,DEMRESELCO02,2044,0.0
RE1,DEMRESELCO02,2045,0.0
RE1,DEMRESELCO02,2046,0.0
RE1,DEMRESELCO02,2047,0.0
RE1,DEMRESELCO02,2048,0.0
RE1,DEMRESELCO02,2049,0.0
RE1,DEMRESELCO02,2050,0.0
RE1,DEMRESELCP02,2017,0.0
RE1,DEMRESELCP02,2018,0.0
RE1,DEMRESELCP02,2019,0.0
RE1,DEMRESELCP02,2020,0.0
RE1,DEMRESELCP02,2021,0.0
RE1,DEMRESELCP02,2022,0.0
RE1,DEMRESELCP02,2023,0.0
RE1,DEMRESELCP02,2024,0.0
RE1,DEMRESELCP02,2025,0.0
RE1,DEMRESELCP02,2026,0.0
RE1,DEMRESELCP02,2027,0.0
RE1,DEMRESELCP02,2028,0.0
RE1,DEMRESELCP02,2029,0.0
RE1,DEMRESELCP02,2030,0.0
RE1,DEMRESELCP02,2031,0.0
RE1,DEMRESELCP02,2032,0.0
RE1,DEMRESELCP02,2033,0.0
RE1,DEMRESELCP02,2034,0.0
RE1,DEMRESELCP02,2035,0.0
RE1,DEMRESELCP02,2036,0.0
RE1,DEMRESELCP02,2037,0.0
RE1,DEMRESELCP02,2038,0.0
RE1,DEMRESELCP02,2039,0.0
RE1,DEMRESELCP02,2040,0.0
RE1,DEMRESELCP02,2041,0.0
RE1,DEMRESELCP02,2042,0.0
RE1,DEMRESELCP02,2043,0.0
RE1,DEMRESELCP02,2044,0.0
RE1,DEMRESELCP02,2045,0.0
RE1,DEMRESELCP02,2046,0.0
RE1,DEMRESELCP02,2047,0.0
RE1,DEMRESELCP02,2048,0.0
RE1,DEMRESELCP02,2049,0.0
RE1,DEMRESELCP02,2050,0.0
RE1,IMPCOA,2017,0.0
RE1,IMPCOA,2018,0.0
RE1,IMPCOA,2019,0.0
RE1,IMPCOA,2020,0.0
RE1,IMPCOA,2021,0.0
RE1,IMPCOA,2022,0.0
RE1,IMPCOA,2023,0.0
RE1,IMPCOA,2024,0.0
RE1,IMPCOA,2025,0.0
RE1,IMPCOA,2026,0.0
RE1,IMPCOA,2027,0.0
RE1,IMPCOA,2028,0.0
RE1,IMPCOA,2029,0.0
RE1,IMPCOA,2030,0.0
RE1,IMPCOA,2031,0.0
RE1,IMPCOA,2032,0.0
RE1,IMPCOA,2033,0.0
RE1,IMPCOA,2034,0.0
RE1,IMPCOA,2035,0.0
RE1,IMPCOA,2036,0.0
RE1,IMPCOA,2037,0.0
RE1,IMPCOA,2038,0.0
RE1,IMPCOA,2039,0.0
RE1,IMPCOA,2040,0.0
RE1,IMPCOA,2041,0.0
RE1,IMPCOA,2042,0.0
RE1,IMPCOA,2043,0.0
RE1,IMPCOA,2044,0.0
RE1,IMPCOA,2045,0.0
RE1,IMPCOA,2046,0.0
RE1,IMPCOA,2047,0.0
RE1,IMPCOA,2048,0.0
RE1,IMPCOA,2049,0.0
RE1,IMPCOA,2050,0.0
RE1,IMPDSL,2017,0.0
RE1,IMPDSL,2018,0.0
RE1,IMPDSL,2019,0.0
RE1,IMPDSL,2020,0.0
RE1,IMPDSL,2021,0.0
RE1,IMPDSL,2022,0.0
RE1,IMPDSL,2023,0.0
RE1,IMPDSL,2024,0.0
RE1,IMPDSL,2025,0.0
RE1,IMPDSL,2026,0.0
RE1,IMPDSL,2027,0.0
RE1,IMPDSL,2028,0.0
RE1,IMPDSL,2029,0.0
RE1,IMPDSL,2030,0.0
RE1,IMPDSL,2031,0.0
RE1,IMPDSL,2032,0.0
RE1,IMPDSL,2033,0.0
RE1,IMPDSL,2034,0.0
RE1,IMPDSL,2035,0.0
RE1,IMPDSL,2036,0.0
RE1,IMPDSL,2037,0.0
RE1,IMPDSL,2038,0.0
RE1,IMPDSL,2039,0.0
RE1,IMPDSL,2040,0.0
RE1,IMPDSL,2041,0.0
RE1,IMPDSL,2042,0.0
RE1,IMPDSL,2043,0.0
RE1,IMPDSL,2044,0.0
RE1,IMPDSL,2045,0.0
RE1,IMPDSL,2046,0.0
RE1,IMPDSL,2047,0.0
RE1,IMPDSL,2048,0.0
RE1,IMPDSL,2049,0.0
RE1,IMPDSL,2050,0.0
RE1,IMPELCB02,2017,0.0
RE1,IMPELCB02,2018,0.0
RE1,IMPELCB02,2019,0.0
RE1,IMPELCB02,2020,0.0
RE1,IMPELCB02,2021,0.0
RE1,IMPELCB02,2022,0.0
RE1,IMPELCB02,2023,0.0
RE1,IMPELCB02,2024,0.0
RE1,IMPELCB02,2025,0.0
RE1,IMPELCB02,2026,0.0
RE1,IMPELCB02,2027,0.0
RE1,IMPELCB02,2028,0.0
RE1,IMPELCB02,2029,0.0
RE1,IMPELCB02,2030,0.0
RE1,IMPELCB02,2031,0.0
RE1,IMPELCB02,2032,0.0
RE1,IMPELCB02,2033,0.0
RE1,IMPELCB02,2034,0.0
RE1,IMPELCB02,2035,0.0
RE1,IMPELCB02,2036,0.0
RE1,IMPELCB02,2037,0.0
RE1,IMPELCB02,2038,0.0
RE1,IMPELCB02,2039,0.0
RE1,IMPELCB02,2040,0.0
RE1,IMPELCB02,2041,0.0
RE1,IMPELCB02,2042,0.0
RE1,IMPELCB02,2043,0.0
RE1,IMPELCB02,2044,0.0
RE1,IMPELCB02,2045,0.0
RE1,IMPELCB02,2046,0.0
RE1,IMPELCB02,2047,0.0
RE1,IMPELCB02,2048,0.0
RE1,IMPELCB02,2049,0.0
RE1,IMPELCB02,2050,0.0
RE1,IMPELCC02,2017,0.0
RE1,IMPELCC02,2018,0.0
RE1,IMPELCC02,2019,0.0
RE1,IMPELCC02,2020,0.0
RE1,IMPELCC02,2021,0.0
RE1,IMPELCC02,2022,0.0
RE1,IMPELCC02,2023,0.0
RE1,IMPELCC02,2024,0.0
RE1,IMPELCC02,2025,0.0
RE1,IMPELCC02,2026,0.0
RE1,IMPELCC02,2027,0.0
RE1,IMPELCC02,2028,0.0
RE1,IMPELCC02,2029,0.0
RE1,IMPELCC02,2030,0.0
RE1,IMPELCC02,2031,0.0
RE1,IMPELCC02,2032,0.0
RE1,IMPELCC02,2033,0.0
RE1,IMPELCC02,2034,0.0
RE1,IMPELCC02,2035,0.0
RE1,IMPELCC02,2036,0.0
RE1,IMPELCC02,2037,0.0
RE1,IMPELCC02,2038,0.0
RE1,IMPELCC02,2039,0.0
RE1,IMPELCC02,2040,0.0
RE1,IMPELCC02,2041,0.0
RE1,IMPELCC02,2042,0.0
RE1,IMPELCC02,2043,0.0
RE1,IMPELCC02,2044,0.0
RE1,IMPELCC02,2045,0.0
RE1,IMPELCC02,2046,0.0
RE1,IMPELCC02,2047,0.0
RE1,IMPELCC02,2048,0.0
RE1,IMPELCC02,2049,0.0
RE1,IMPELCC02,2050,0.0
RE1,IMPELCD02,2017,0.0
RE1,IMPELCD02,2018,0.0
RE1,IMPELCD02,2019,0.0
RE1,IMPELCD02,2020,0.0
RE1,IMPELCD02,2021,0.0
RE1,IMPELCD02,2022,0.0
RE1,IMPELCD02,2023,0.0
RE1,IMPELCD02,2024,0.0
RE1,IMPELCD02,2025,0.0
RE1,IMPELCD02,2026,0.0
RE1,IMPELCD02,2027,0.0
RE1,IMPELCD02,2028,0.0
RE1,IMPELCD02,2029,0.0
RE1,IMPELCD02,2030,0.0
RE1,IMPELCD02,2031,0.0
RE1,IMPELCD02,2032,0.0
RE1,IMPELCD02,2033,0.0
RE1,IMPELCD02,2034,0.0
RE1,IMPELCD02,2035,0.0
RE1,IMPELCD02,2036,0.0
RE1,IMPELCD02,2037,0.0
RE1,IMPELCD02,2038,0.0
RE1,IMPELCD02,2039,0.0
RE1,IMPELCD02,2040,0.0
RE1,IMPELCD02,2041,0.0
RE1,IMPELCD02,2042,0.0
RE1,IMPELCD02,2043,0.0
RE1,IMPELCD02,2044,0.0
RE1,IMPELCD02,2045,0.0
RE1,IMPELCD02,2046,0.0
RE1,IMPELCD02,2047,0.0
RE1,IMPELCD02,2048,0.0
RE1,IMPELCD02,2049,0.0
RE1,IMPELCD02,2050,0.0
RE1,IMPELCE02,2017,0.0
RE1,IMPELCE02,2018,0.0
RE1,IMPELCE02,2019,0.0
RE1,IMPELCE02,2020,0.0
RE1,IMPELCE02,2021,0.0
RE1,IMPELCE02,2022,0.0
RE1,IMPELCE02,2023,0.0
RE1,IMPELCE02,2024,0.0
RE1,IMPELCE02,2025,0.0
RE1,IMPELCE02,2026,0.0
RE1,IMPELCE02,2027,0.0
RE1,IMPELCE02,2028,0.0
RE1,IMPELCE02,2029,0.0
RE1,IMPELCE02,2030,0.0
RE1,IMPELCE02,2031,0.0
RE1,IMPELCE02,2032,0.0
RE1,IMPELCE02,2033,0.0
RE1,IMPELCE02,2034,0.0
RE1,IMPELCE02,2035,0.0
RE1,IMPELCE02,2036,0.0
RE1,IMPELCE02,2037,0.0
RE1,IMPELCE02,2038,0.0
RE1,IMPELCE02,2039,0.0
RE1,IMPELCE02,2040,0.0
RE1,IMPELCE02,2041,0.0
RE1,IMPELCE02,2042,0.0
RE1,IMPELCE02,2043,0.0
RE1,IMPELCE02,2044,0.0
RE1,IMPELCE02,2045,0.0
RE1,IMPELCE02,2046,0.0
RE1,IMPELCE02,2047,0.0
RE1,IMPELCE02,2048,0.0
RE1,IMPELCE02,2049,0.0
RE1,IMPELCE02,2050,0.0
RE1,IMPELCF02,2017,0.0
RE1,IMPELCF02,2018,0.0
RE1,IMPELCF02,2019,0.0
RE1,IMPELCF02,2020,0.0
RE1,IMPELCF02,2021,0.0
RE1,IMPELCF02,2022,0.0
RE1,IMPELCF02,2023,0.0
RE1,IMPELCF02,2024,0.0
RE1,IMPELCF02,2025,0.0
RE1,IMPELCF02,2026,0.0
RE1,IMPELCF02,2027,0.0
RE1,IMPELCF02,2028,0.0
RE1,IMPELCF02,2029,0.0
RE1,IMPELCF02,2030,0.0
RE1,IMPELCF02,2031,0.0
RE1,IMPELCF02,2032,0.0
RE1,IMPELCF02,2033,0.0
RE1,IMPELCF02,2034,0.0
RE1,IMPELCF02,2035,0.0
RE1,IMPELCF02,2036,0.0
RE1,IMPELCF02,2037,0.0
RE1,IMPELCF02,2038,0.0
RE1,IMPELCF02,2039,0.0
RE1,IMPELCF02,2040,0.0
RE1,IMPELCF02,2041,0.0
RE1,IMPELCF02,2042,0.0
RE1,IMPELCF02,2043,0.0
RE1,IMPELCF02,2044,0.0
RE1,IMPELCF02,2045,0.0
RE1,IMPELCF02,2046,0.0
RE1,IMPELCF02,2047,0.0
RE1,IMPELCF02,2048,0.0
RE1,IMPELCF02,2049,0.0
RE1,IMPELCF02,2050,0.0
RE1,IMPELCG02,2017,0.0
RE1,IMPELCG02,2018,0.0
RE1,IMPELCG02,2019,0.0
RE1,IMPELCG02,2020,0.0
RE1,IMPELCG02,2021,0.0
RE1,IMPELCG02,2022,0.0
RE1,IMPELCG02,2023,0.0
RE1,IMPELCG02,2024,0.0
RE1,IMPELCG02,2025,0.0
RE1,IMPELCG02,2026,0.0
RE1,IMPELCG02,2027,0.0
RE1,IMPELCG02,2028,0.0
RE1,IMPELCG02,2029,0.0
RE1,IMPELCG02,2030,0.0
RE1,IMPELCG02,2031,0.0
RE1,IMPELCG02,2032,0.0
RE1,IMPELCG02,2033,0.0
RE1,IMPELCG02,2034,0.0
RE1,IMPELCG02,2035,0.0
RE1,IMPELCG02,2036,0.0
RE1,IMPELCG02,2037,0.0
RE1,IMPELCG02,2038,0.0
RE1,IMPELCG02,2039,0.0
RE1,IMPELCG02,2040,0.0
RE1,IMPELCG02,2041,0.0
RE1,IMPELCG02,2042,0.0
RE1,IMPELCG02,2043,0.0
RE1,IMPELCG02,2044,0.0
RE1,IMPELCG02,2045,0.0
RE1,IMPELCG02,2046,0.0
RE1,IMPELCG02,2047,0.0
RE1,IMPELCG02,2048,0.0
RE1,IMPELCG02,2049,0.0
RE1,IMPELCG02,2050,0.0
RE1,IMPELCH02,2017,0.0
RE1,IMPELCH02,2018,0.0
RE1,IMPELCH02,2019,0.0
RE1,IMPELCH02,2020,0.0
RE1,IMPELCH02,2021,0.0
RE1,IMPELCH02,2022,0.0
RE1,IMPELCH02,2023,0.0
RE1,IMPELCH02,2024,0.0
RE1,IMPELCH02,2025,0.0
RE1,IMPELCH02,2026,0.0
RE1,IMPELCH02,2027,0.0
RE1,IMPELCH02,2028,0.0
RE1,IMPELCH02,2029,0.0
RE1,IMPELCH02,2030,0.0
RE1,IMPELCH02,2031,0.0
RE1,IMPELCH02,2032,0.0
RE1,IMPELCH02,2033,0.0
RE1,IMPELCH02,2034,0.0
RE1,IMPELCH02,2035,0.0
RE1,IMPELCH02,2036,0.0
RE1,IMPELCH02,2037,0.0
RE1,IMPELCH02,2038,0.0
RE1,IMPELCH02,2039,0.0
RE1,IMPELCH02,2040,0.0
RE1,IMPELCH02,2041,0.0
RE1,IMPELCH02,2042,0.0
RE1,IMPELCH02,2043,0.0
RE1,IMPELCH02,2044,0.0
RE1,IMPELCH02,2045,0.0
RE1,IMPELCH02,2046,0.0
RE1,IMPELCH02,2047,0.0
RE1,IMPELCH02,2048,0.0
RE1,IMPELCH02,2049,0.0
RE1,IMPELCH02,2050,0.0
RE1,IMPELCI02,2017,0.0
RE1,IMPELCI02,2018,0.0
RE1,IMPELCI02,2019,0.0
RE1,IMPELCI02,2020,0.0
RE1,IMPELCI02,2021,0.0
RE1,IMPELCI02,2022,0.0
RE1,IMPELCI02,2023,0.0
RE1,IMPELCI02,2024,0.0
RE1,IMPELCI02,2025,0.0
RE1,IMPELCI02,2026,0.0
RE1,IMPELCI02,2027,0.0
RE1,IMPELCI02,2028,0.0
RE1,IMPELCI02,2029,0.0
RE1,IMPELCI02,2030,0.0
RE1,IMPELCI02,2031,0.0
RE1,IMPELCI02,2032,0.0
RE1,IMPELCI02,2033,0.0
RE1,IMPELCI02,2034,0.0
RE1,IMPELCI02,2035,0.0
RE1,IMPELCI02,2036,0.0
RE1,IMPELCI02,2037,0.0
RE1,IMPELCI02,2038,0.0
RE1,IMPELCI02,2039,0.0
RE1,IMPELCI02,2040,0.0
RE1,IMPELCI02,2041,0.0
RE1,IMPELCI02,2042,0.0
RE1,IMPELCI02,2043,0.0
RE1,IMPELCI02,2044,0.0
RE1,IMPELCI02,2045,0.0
RE1,IMPELCI02,2046,0.0
RE1,IMPELCI02,2047,0.0
RE1,IMPELCI02,2048,0.0
RE1,IMPELCI02,2049,0.0
RE1,IMPELCI02,2050,0.0
RE1,IMPELCJ02,2017,0.0
RE1,IMPELCJ02,2018,0.0
RE1,IMPELCJ02,2019,0.0
RE1,IMPELCJ02,2020,0.0
RE1,IMPELCJ02,2021,0.0
RE1,IMPELCJ02,2022,0.0
RE1,IMPELCJ02,2023,0.0
RE1,IMPELCJ02,2024,0.0
RE1,IMPELCJ02,2025,0.0
RE1,IMPELCJ02,2026,0.0
RE1,IMPELCJ02,2027,0.0
RE1,IMPELCJ02,2028,0.0
RE1,IMPELCJ02,2029,0.0
RE1,IMPELCJ02,2030,0.0
RE1,IMPELCJ02,2031,0.0
RE1,IMPELCJ02,2032,0.0
RE1,IMPELCJ02,2033,0.0
RE1,IMPELCJ02,2034,0.0
RE1,IMPELCJ02,2035,0.0
RE1,IMPELCJ02,2036,0.0
RE1,IMPELCJ02,2037,0.0
RE1,IMPELCJ02,2038,0.0
RE1,IMPELCJ02,2039,0.0
RE1,IMPELCJ02,2040,0.0
RE1,IMPELCJ02,2041,0.0
RE1,IMPELCJ02,2042,0.0
RE1,IMPELCJ02,2043,0.0
RE1,IMPELCJ02,2044,0.0
RE1,IMPELCJ02,2045,0.0
RE1,IMPELCJ02,2046,0.0
RE1,IMPELCJ02,2047,0.0
RE1,IMPELCJ02,2048,0.0
RE1,IMPELCJ02,2049,0.0
RE1,IMPELCJ02,2050,0.0
RE1,IMPELCK02,2017,0.0
RE1,IMPELCK02,2018,0.0
RE1,IMPELCK02,2019,0.0
RE1,IMPELCK02,2020,0.0
RE1,IMPELCK02,2021,0.0
RE1,IMPELCK02,2022,0.0
RE1,IMPELCK02,2023,0.0
RE1,IMPELCK02,2024,0.0
RE1,IMPELCK02,2025,0.0
RE1,IMPELCK02,2026,0.0
RE1,IMPELCK02,2027,0.0
RE1,IMPELCK02,2028,0.0
RE1,IMPELCK02,2029,0.0
RE1,IMPELCK02,2030,0.0
RE1,IMPELCK02,2031,0.0
RE1,IMPELCK02,2032,0.0
RE1,IMPELCK02,2033,0.0
RE1,IMPELCK02,2034,0.0
RE1,IMPELCK02,2035,0.0
RE1,IMPELCK02,2036,0.0
RE1,IMPELCK02,2037,0.0
RE1,IMPELCK02,2038,0.0
RE1,IMPELCK02,2039,0.0
RE1,IMPELCK02,2040,0.0
RE1,IMPELCK02,2041,0.0
RE1,IMPELCK02,2042,0.0
RE1,IMPELCK02,2043,0.0
RE1,IMPELCK02,2044,0.0
RE1,IMPELCK02,2045,0.0
RE1,IMPELCK02,2046,0.0
RE1,IMPELCK02,2047,0.0
RE1,IMPELCK02,2048,0.0
RE1,IMPELCK02,2049,0.0
RE1,IMPELCK02,2050,0.0
RE1,IMPELCL02,2017,0.0
RE1,IMPELCL02,2018,0.0
RE1,IMPELCL02,2019,0.0
RE1,IMPELCL02,2020,0.0
RE1,IMPELCL02,2021,0.0
RE1,IMPELCL02,2022,0.0
RE1,IMPELCL02,2023,0.0
RE1,IMPELCL02,2024,0.0
RE1,IMPELCL02,2025,0.0
RE1,IMPELCL02,2026,0.0
RE1,IMPELCL02,2027,0.0
RE1,IMPELCL02,2028,0.0
RE1,IMPELCL02,2029,0.0
